"IDs" "TimeDomain_MEAN_BodyAccleration_Xdirection" "TimeDomain_MEAN_BodyAccleration_Ydirection" "TimeDomain_MEAN_BodyAccleration_Zdirection" "TimeDomain_MEAN_GravityAccleration_Xdirection" "TimeDomain_MEAN_GravityAccleration_Ydirection" "TimeDomain_MEAN_GravityAccleration_Zdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Xdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Ydirection" "TimeDomain_MEAN_BodyAcclerationJerk_Zdirection" "TimeDomain_MEAN_BodyGyro_Xdirection" "TimeDomain_MEAN_BodyGyro_Ydirection" "TimeDomain_MEAN_BodyGyro_Zdirection" "TimeDomain_MEAN_BodyGyroJerk_Xdirection" "TimeDomain_MEAN_BodyGyroJerk_Ydirection" "TimeDomain_MEAN_BodyGyroJerk_Zdirection" "TimeDomain_MEAN_BodyAccleration_Magnitude" "TimeDomain_MEAN_GravityAccleration_Magnitude" "TimeDomain_MEAN_BodyAcclerationJerk_Magnitude" "TimeDomain_MEAN_BodyGyro_Magnitude" "TimeDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyAccleration_Xdirection" "FreqDomain_MEAN_BodyAccleration_Ydirection" "FreqDomain_MEAN_BodyAccleration_Zdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerk_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Zdirection" "FreqDomain_MEAN_BodyGyro_Xdirection" "FreqDomain_MEAN_BodyGyro_Ydirection" "FreqDomain_MEAN_BodyGyro_Zdirection" "FreqDomain_MEAN_BodyGyroFrequency_Xdirection" "FreqDomain_MEAN_BodyGyroFrequency_Ydirection" "FreqDomain_MEAN_BodyGyroFrequency_Zdirection" "FreqDomain_MEAN_BodyAccleration_Magnitude" "FreqDomain_MEAN_BodyAccleration_MagnitudeFrequency" "FreqDomain_MEAN_BodyAcclerationJerk_Magnitude" "FreqDomain_MEAN_BodyAcclerationJerk_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyro_Magnitude" "FreqDomain_MEAN_BodyGyro_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyGyroJerk_MagnitudeFrequency" "TimeDomain_STD_BodyAccleration_Xdirection" "TimeDomain_STD_BodyAccleration_Ydirection" "TimeDomain_STD_BodyAccleration_Zdirection" "TimeDomain_STD_GravityAccleration_Xdirection" "TimeDomain_STD_GravityAccleration_Ydirection" "TimeDomain_STD_GravityAccleration_Zdirection" "TimeDomain_STD_BodyAcclerationJerk_Xdirection" "TimeDomain_STD_BodyAcclerationJerk_Ydirection" "TimeDomain_STD_BodyAcclerationJerk_Zdirection" "TimeDomain_STD_BodyGyro_Xdirection" "TimeDomain_STD_BodyGyro_Ydirection" "TimeDomain_STD_BodyGyro_Zdirection" "TimeDomain_STD_BodyGyroJerk_Xdirection" "TimeDomain_STD_BodyGyroJerk_Ydirection" "TimeDomain_STD_BodyGyroJerk_Zdirection" "TimeDomain_STD_BodyAccleration_Magnitude" "TimeDomain_STD_GravityAccleration_Magnitude" "TimeDomain_STD_BodyAcclerationJerk_Magnitude" "TimeDomain_STD_BodyGyro_Magnitude" "TimeDomain_STD_BodyGyroJerk_Magnitude" "FreqDomain_STD_BodyAccleration_Xdirection" "FreqDomain_STD_BodyAccleration_Ydirection" "FreqDomain_STD_BodyAccleration_Zdirection" "FreqDomain_STD_BodyAcclerationJerk_Xdirection" "FreqDomain_STD_BodyAcclerationJerk_Ydirection" "FreqDomain_STD_BodyAcclerationJerk_Zdirection" "FreqDomain_STD_BodyGyro_Xdirection" "FreqDomain_STD_BodyGyro_Ydirection" "FreqDomain_STD_BodyGyro_Zdirection" "FreqDomain_STD_BodyAccleration_Magnitude" "FreqDomain_STD_BodyAcclerationJerk_Magnitude" "FreqDomain_STD_BodyGyro_Magnitude" "FreqDomain_STD_BodyGyroJerk_Magnitude"
"17.WALKING" 0.280213640786885 -0.0126580426968852 -0.10729415842623 0.759680102622951 -0.0382337793114754 0.0935540262996721 0.0890133906262295 -0.0192699963016393 -0.030235587072459 -0.0234865095098361 -0.0796005454590164 0.0889111883262295 -0.091883695752459 -0.0236656183360656 -0.049476752295082 -0.407417201663607 -0.407417201663607 -0.584114382 -0.412153594286885 -0.721834838852459 -0.498777457642623 -0.428795762808197 -0.544294874016393 -0.269448225426229 -0.052854849057377 -0.0854785887327869 -0.563718686881967 -0.559152771160656 -0.680070247704918 -0.181139838962295 -0.334568071557377 -0.193643203262295 -0.575360848213115 -0.566707695503115 -0.527078606754098 -0.2013799745 -0.346973383703279 -0.179992312536066 -0.46962214352459 -0.00707279366557377 -0.538151053744262 0.0273006136503279 -0.60307588457377 -0.166733292442623 -0.761146971803279 0.0444119243967213 -0.489679800114754 -0.396293647614754 -0.416616163896721 -0.969592701147541 -0.945863695245902 -0.914926967704918 -0.554370639196721 -0.54432702977377 -0.714836134590164 -0.601703535409836 -0.449652224918033 -0.513024789573771 -0.691360941967213 -0.753349978032787 -0.693610911967213 -0.45657454795082 -0.45657454795082 -0.53923371857377 -0.493821784459016 -0.761990976229508 -0.487458997855738 -0.420227761573771 -0.402378619472131 -0.585368310672131 -0.56009224252459 -0.749037304262295 -0.615237890017541 -0.395735531344262 -0.55435385852459 -0.536060756266557 -0.543822553653767 -0.514961617786885 -0.78093906704918
"17.WALKING_DOWNSTAIRS" 0.251731029782609 -0.0173360641669565 -0.105066578130435 0.667364200913043 0.00135788427608696 0.158515632359565 0.0879822794065217 0.0294445152765217 -0.00927087239565218 -0.0414856246695652 -0.0985869581304348 0.1168322503 -0.101510147563043 -0.0352070453934783 -0.0517927022021739 -0.561744913130435 -0.561744913130435 -0.624843556913043 -0.618111463230435 -0.771623343695652 -0.581150962882609 -0.539028532873913 -0.666165634565217 -0.206613781172609 0.0377258711956522 0.0910461919565217 -0.601796699912826 -0.599945449534348 -0.730321422391304 -0.0651522531173913 -0.194252936045652 -0.0931216319108696 -0.670200215434783 -0.742841915652174 -0.613690054652174 -0.0989748437326087 -0.112472402573913 -0.0981553155217391 -0.547830614326087 0.0603618373447826 -0.567761395193478 0.0997377141521739 -0.706113585456522 -0.0697802771869565 -0.793290988695652 0.0541550328086957 -0.59771458126087 -0.545195383782609 -0.643117038043478 -0.932582483478261 -0.955385520869565 -0.933504602826087 -0.588222900130435 -0.584450437608696 -0.755211643043478 -0.725967129347826 -0.733693556956522 -0.621604324369565 -0.730902073913044 -0.806144488913043 -0.720503632391304 -0.566127969456522 -0.566127969456522 -0.57342221385 -0.664720274565217 -0.791224629347826 -0.604933296217391 -0.579064563565217 -0.660987542804348 -0.611377001586957 -0.596231054782609 -0.779348463478261 -0.744878197173913 -0.732360539434783 -0.660561004782609 -0.647211664195652 -0.583672703065217 -0.698613061521739 -0.803680289565217
"17.WALKING_UPSTAIRS" 0.271458849375 -0.0111434963520833 -0.102923047854167 0.855627809166667 0.158012180520833 0.117403292654167 0.0763596179166667 0.00257648330702083 0.000343161324979166 -0.0356039929520833 -0.08158033526875 0.0830097687708333 -0.0967922189375 -0.0402113457291667 -0.05452551834375 -0.964759897291667 -0.964759897291667 -0.9848323975 -0.95317945875 -0.990488995625 -0.986956715 -0.958013359375 -0.962647108125 -0.0422509672854167 0.00991164694166667 0.115033983054583 -0.987282171041667 -0.977154732291667 -0.981611753958333 0.204279358589583 -0.0750960011125 0.0243579881541667 -0.980002756875 -0.980303916666667 -0.969834620208333 -0.03671340646875 -0.174160986425 0.0259196032833333 -0.9625799 0.0764703043125 -0.982426418333333 0.34254345358125 -0.972646992291667 -0.11516275915 -0.989528558958333 0.195791380198958 -0.987984154583333 -0.951206464375 -0.949698629791667 -0.985334490833333 -0.965948786875 -0.953958074791667 -0.987263000208333 -0.977607855 -0.9840966975 -0.982220684791667 -0.977400462083333 -0.966956954583333 -0.98929167875 -0.988879879166667 -0.989441924583333 -0.955443205 -0.955443205 -0.982922577291667 -0.960387285833333 -0.988944995625 -0.988506662916667 -0.950157973333333 -0.94617727 -0.988467616875 -0.979893876458333 -0.985190569583333 -0.982987182083333 -0.975930567916667 -0.96914730625 -0.957822817083333 -0.982489433541667 -0.959783571041667 -0.98871766
"18.LAYING" 0.255867048769231 -0.00807550006846154 -0.0701418153507692 0.693172372 0.0469289638153846 0.141573883565692 0.0713996846953846 0.00410038336215385 0.0162449004384615 -0.0166966609476923 -0.0699498417015385 0.08182024352 -0.114862666572 -0.045279425 -0.0771901851867692 -0.560404301384615 -0.560404301384615 -0.769059651384615 -0.605730008369231 -0.838621931846154 -0.730260941230769 -0.593504030646154 -0.709988012307692 -0.343055446576923 -0.167553533625538 -0.110536067169231 -0.790458501384615 -0.732479410153846 -0.832213253230769 -0.166471805107692 -0.394655682063385 -0.275274375746154 -0.653890756830769 -0.796793933692308 -0.726283483846154 -0.252016794064615 -0.355886920184615 -0.15512457168 -0.681551392092308 -0.133420648721538 -0.768924695692308 0.109033861929231 -0.744102625538462 -0.303231371969231 -0.867838467692308 0.0324984888046154 -0.696862707092308 -0.529374683353846 -0.608351570153846 -0.961398941692308 -0.916003484923077 -0.846632781984615 -0.780967795846154 -0.717801238 -0.844769594769231 -0.671835376923077 -0.737191640615385 -0.732110742153846 -0.762768026769231 -0.889024565384615 -0.821102651692308 -0.638352137015385 -0.638352137015385 -0.769282954615385 -0.668161532224615 -0.865693483384615 -0.685229385264615 -0.529891471492308 -0.590776413613846 -0.790916605538462 -0.720830026307692 -0.856203734923077 -0.681130510553846 -0.709504788461538 -0.758938553692308 -0.675298287246154 -0.771592682 -0.679783119861538 -0.873123248153846
"18.SITTING" 0.276765929824561 -0.0215708401294737 -0.107475492192982 0.754929992807018 -0.0465981704561403 0.100429922964912 0.0769596883421053 0.0284608547985965 0.000156973680877193 -0.00808626622105263 -0.0813946212280702 0.0721538378964912 -0.0992008640526316 -0.0499435225754386 -0.0540115580394737 -0.571022206350877 -0.571022206350877 -0.706767599842105 -0.635348379824561 -0.829126069122807 -0.663768705210526 -0.557254084248421 -0.725061523298246 -0.262738773578947 -0.0700432688333333 -0.0453747425438597 -0.718038410175439 -0.665130315157895 -0.81191277754386 -0.0912749796964912 -0.261189887514035 -0.161344330298246 -0.730053668070175 -0.769631423280702 -0.681753134210526 -0.141425052029825 -0.253619839596491 -0.128056271477193 -0.629909096907018 0.017015873045614 -0.693863676675439 0.155345242950526 -0.759749740526316 -0.143640081605965 -0.857308285964912 0.0987831695192982 -0.627568172701754 -0.504801659422807 -0.630792465087719 -0.968921384561404 -0.953253873684211 -0.94910896368421 -0.698382293175439 -0.647973064270175 -0.83105817877193 -0.764034198947368 -0.702894597 -0.693308682631579 -0.806822885614035 -0.865556910877193 -0.781347083421053 -0.614117852421053 -0.614117852421053 -0.695592707366491 -0.702847863508772 -0.859333692982456 -0.615562973 -0.510744337452632 -0.61523246368421 -0.70576990345614 -0.653328559368421 -0.848999843684211 -0.776295692982456 -0.673511331736842 -0.726127122929825 -0.665677360526316 -0.700446627403509 -0.718779890263158 -0.872283391754386
"18.STANDING" 0.281224643150685 -0.0182701394394521 -0.10262695339726 0.902791353424658 -0.149631952589041 -0.0289519622873973 0.0490518619561644 0.00694589485616438 -0.00226514919027397 -0.0371519715657534 -0.0663224805082192 0.066370421230137 -0.0870324659041096 -0.0427329095443836 -0.0331625195150685 -0.399416257623836 -0.399416257623836 -0.509746743972603 -0.487409610375342 -0.664854866712329 -0.445526919820548 -0.357096069108219 -0.586622252876712 -0.223487283517808 0.0226846071232877 -0.0351405513482192 -0.475490559261644 -0.464592223383562 -0.688770489863014 -0.129041435472603 -0.332660513045205 -0.232733692653425 -0.488733357819178 -0.647994382821918 -0.506980644493151 -0.0405361833520548 -0.138807937141096 0.00855692223013699 -0.402352839534247 0.0218314864232877 -0.442474497753425 0.050669983899589 -0.568949900742466 -0.0114556389747781 -0.702076937671233 0.0839609975931507 -0.450776737575342 -0.345497027826027 -0.525025644794521 -0.967390590547945 -0.946827020410959 -0.914078381643836 -0.464974940342466 -0.434916434205479 -0.71188644630137 -0.589971562 -0.630859544191781 -0.581442956986301 -0.547438318178082 -0.746054585342466 -0.59569468890411 -0.425022454787671 -0.425022454787671 -0.458904551278082 -0.530115062054795 -0.699908829178082 -0.455178832942466 -0.382546766268493 -0.531064509178082 -0.503168546830137 -0.44136263387311 -0.733547582191781 -0.624053468945206 -0.625363749315069 -0.64817176 -0.529469353287671 -0.484738386305479 -0.588195391917808 -0.719041664657534
"18.WALKING" 0.272863945714286 -0.0221176204410714 -0.111752887917857 0.749267415892857 -0.09693399925 -0.0509304330160714 0.0663262782107143 0.0141456507660536 0.0222177597782143 -0.0721718347648214 -0.0292806488971429 0.140205069794643 -0.100771291003571 -0.0619229235285714 -0.0428888566321429 -0.359540376073214 -0.359540376073214 -0.538802144616071 -0.468819072267857 -0.710318633035714 -0.453479617464286 -0.424500273396429 -0.570843266607143 -0.280217521053571 -0.000631877851428572 0.0193242466428571 -0.529140131125 -0.539929354410714 -0.66577777875 -0.174581629339286 -0.2777189435 -0.179264924916071 -0.615283754 -0.65486141625 -0.521014603928571 -0.164834578539464 -0.0293031677689286 -0.101848865546339 -0.425746042946429 0.100813002226786 -0.505413656694643 0.193536141126786 -0.64842285625 -0.0390689129416071 -0.730880561607143 0.167483941465357 -0.395432932071429 -0.379559291989286 -0.494754769571429 -0.961983076964286 -0.953411273214286 -0.939726890714286 -0.506626549916071 -0.515615021232143 -0.693793432142857 -0.651984456589286 -0.667044618392857 -0.466940490303571 -0.710382599107143 -0.728880988732143 -0.659389999107143 -0.436200370591071 -0.436200370591071 -0.518929391035714 -0.598991689076786 -0.731758087285714 -0.375318509705357 -0.398193841626786 -0.496863996196429 -0.527573563892857 -0.52243047725 -0.720731747142857 -0.667284209517857 -0.679487620535714 -0.503434454321429 -0.530403656644643 -0.540808036107143 -0.638839160446429 -0.752974808535714
"18.WALKING_DOWNSTAIRS" 0.281051395818182 -0.0157878015165636 -0.112325113181818 0.820030044909091 0.0260456103436364 0.04436713812 0.0520211089272727 0.00598163878927273 -0.0370869300643636 -0.0984695105090909 -0.0507564842315091 0.0680243206627273 -0.104720104607273 -0.0385680362945455 -0.0364457464418182 -0.505367346947273 -0.505367346947273 -0.601164880803636 -0.51114973586 -0.752459255272727 -0.559063031436364 -0.5612164568 -0.627675304727273 -0.169785586892 0.0676856742272727 -0.0345679339090909 -0.583816944685455 -0.635355018418182 -0.732606993818182 -0.0899945583090909 -0.216536405454545 -0.165591649869091 -0.598538730636364 -0.674159494 -0.590028571 -0.0684552546909091 -0.261964567251455 -0.0917887454127273 -0.548010603890909 0.0571289656872727 -0.572989614769091 0.123885460718182 -0.679933457090909 -0.128312794283636 -0.78294453 0.150902615969091 -0.553483095818182 -0.55214631582 -0.55756283316 -0.97085274 -0.952822736 -0.920515287454545 -0.547577877472727 -0.618824058587273 -0.756703351090909 -0.653209666 -0.632876423745454 -0.588536590927273 -0.726264116181818 -0.786482958909091 -0.717969912909091 -0.561038148981818 -0.561038148981818 -0.58099170118 -0.624563560436364 -0.789839530545455 -0.552365609072727 -0.576819970698182 -0.557344437167273 -0.552104520376364 -0.627607468709091 -0.780244741818182 -0.672847735272727 -0.614327994654545 -0.6273020782 -0.638049640836364 -0.594824805592727 -0.655914008490909 -0.814767099454545
"18.WALKING_UPSTAIRS" 0.261092072603448 -0.0225902126503052 -0.117003094672414 0.882290622413793 -0.334709221724138 -0.0753227452996552 0.0856104122482759 0.0234440108827586 0.00901659121034483 -0.0256558152517241 -0.0752161879982759 0.108741827356897 -0.108286388763103 -0.0303750158603448 -0.070456272812069 -0.313901340844828 -0.313901340844828 -0.581393130517241 -0.368976630517241 -0.726647338965517 -0.489516112124138 -0.350072769068966 -0.534682442413793 -0.489458312206897 -0.211226068206897 -0.291567110041379 -0.585233146793103 -0.551593422546552 -0.713256727068965 -0.366488537896552 -0.452720471017241 -0.448900380091379 -0.576824589275862 -0.592172708344828 -0.452159020241379 -0.272578575127586 -0.402466153934483 -0.293640646467241 -0.448517096775862 -0.158467049568966 -0.55334149147931 -0.0329025242051724 -0.605777493603448 -0.256930109241379 -0.760248190344828 0.0469025581367241 -0.419708339617241 -0.214505234172414 -0.379119216206897 -0.95227512637931 -0.933716164655172 -0.896419688965517 -0.557519599741379 -0.532678795241379 -0.733995090172414 -0.60578464362069 -0.492346313398276 -0.406168898448276 -0.715619200172414 -0.763321491724138 -0.652904010744828 -0.403282319482759 -0.403282319482759 -0.557985706551724 -0.514963652348276 -0.765559577758621 -0.39587233322069 -0.201631856534483 -0.354067058396552 -0.568554402224138 -0.544199345413793 -0.753449927413793 -0.619644603103448 -0.448456638068966 -0.448995025413793 -0.473747409275862 -0.567377537155172 -0.542587805741379 -0.79067824862069
"19.LAYING" 0.270021733206024 -0.0210297926395181 -0.110643137662651 0.540729065301205 -0.000820962795180726 0.153781608408434 0.0713085273578313 0.0138245367498795 -0.0101405041423374 -0.0303350334554217 -0.0881876525719277 0.106015269003614 -0.0976709954096386 -0.0411615579536145 -0.0637485027915663 -0.667847355806024 -0.667847355806024 -0.74578139146988 -0.711648245554217 -0.829038387951807 -0.72884140913253 -0.643120747493976 -0.74484750253012 -0.219293916691566 0.0706997499277108 0.107013725286337 -0.760729953530121 -0.718004675072289 -0.805985201783132 0.00862296631325301 -0.189842087077108 -0.107292410991566 -0.755704550240964 -0.799014001204819 -0.743609969409639 -0.0550336313012048 -0.125285226387952 -0.0250599811156627 -0.716722343855422 0.154455068377108 -0.738022010590361 0.204624693461446 -0.791805991445783 0.0351097576626506 -0.852936456746988 0.173300873685542 -0.721257847710843 -0.618792879086867 -0.701842276987952 -0.961313566024096 -0.975450450843373 -0.959596687590361 -0.751239722048193 -0.701697764939759 -0.818477713638554 -0.791294379036145 -0.784450828795181 -0.736895982891566 -0.783827882650602 -0.854100620843373 -0.825429634337349 -0.719600734831325 -0.719600734831325 -0.736100565951807 -0.771558209759036 -0.848829026024096 -0.719147191686747 -0.630762306385542 -0.70347661326506 -0.763847943722892 -0.704435666839759 -0.829282776325301 -0.803571866385542 -0.779792178192771 -0.759659233807229 -0.765066363072289 -0.735809157349398 -0.798282473975904 -0.85485907060241
"19.SITTING" 0.258899711178082 -0.0152704056747945 -0.108268421206849 0.823458271739726 -0.0251822131643836 -0.139632204068493 0.137911294328767 -0.00625357143150685 -0.0413570855879452 0.0074011587430137 -0.067058326709589 0.0590405363684932 -0.107809827957534 -0.0378454132150685 -0.0603035577767123 -0.425078391908767 -0.425078391908767 -0.606464621232877 -0.530871344315068 -0.771013697260274 -0.557651730094521 -0.492217787561644 -0.520599889986301 -0.283793467426027 -0.136807705735616 -0.128740699282192 -0.636525640273973 -0.631052724931507 -0.675473806712329 -0.170665602290411 -0.343825859727397 -0.330958116136986 -0.682262986308219 -0.684811326986301 -0.609743237534247 -0.215496365863014 -0.246812833493151 -0.182215747920548 -0.522584726353425 -0.0218708128273973 -0.596719775890411 0.110813354152055 -0.712455108931507 -0.100865796694521 -0.804405411369863 0.157877096632877 -0.519304378431507 -0.438769746521507 -0.40353625869726 -0.951075126164384 -0.942302736849315 -0.928738554383562 -0.611685678876712 -0.607742432739726 -0.693623316849315 -0.707568257260274 -0.643054376164384 -0.553618290963014 -0.772021528493151 -0.791235097671233 -0.746976341369863 -0.509308957242466 -0.509308957242466 -0.609863976849315 -0.664043882876712 -0.80885383109589 -0.506120388183562 -0.447981876631507 -0.39066694130274 -0.620736964164384 -0.609309256726027 -0.710673253013699 -0.718145094383562 -0.623516092739726 -0.578960057821918 -0.57993215230137 -0.630114152739726 -0.691839783013699 -0.829396193424658
"19.STANDING" 0.268494342054794 -0.0223822108345205 -0.0999894313287671 0.666002827260274 -0.10159252539726 0.0584256170890411 0.0410075701506849 0.0208016877627671 0.0141291613530137 -0.0221872058136986 -0.0909473106561644 0.104656101306849 -0.0856021223287671 -0.049959541200137 -0.0589254069273973 -0.305008883477808 -0.305008883477808 -0.423064906658904 -0.383701510343836 -0.585403178315068 -0.389006629227397 -0.266940163345205 -0.469072123260274 -0.322989946221918 -0.0122720679328767 0.055797863670411 -0.437669441969863 -0.394891484294384 -0.56687595829863 -0.129010110487671 -0.271126079716438 -0.156557028412329 -0.528832445835616 -0.473953478131507 -0.419245222369863 -0.157594753438356 -0.149216942043836 -0.0423246650834247 -0.341309935057534 0.071815551720137 -0.375223156383562 0.177301489656164 -0.494296006534247 0.0200479867520548 -0.604627023565753 0.16715297360411 -0.386583531369863 -0.240944254494521 -0.405718224354794 -0.946160046712329 -0.945141101232877 -0.922745388424657 -0.421555817389041 -0.36349043550137 -0.59987849890411 -0.592524239945205 -0.459991430728767 -0.441648156005479 -0.609151908176712 -0.593248320136986 -0.572418807534247 -0.378613221967123 -0.378613221967123 -0.411151199419178 -0.468985609630137 -0.615938884232877 -0.387542794631507 -0.277410578946575 -0.423548265336986 -0.457059447195479 -0.373812758291781 -0.631422521150685 -0.615402132753425 -0.46214108709589 -0.504238947232877 -0.499879199145205 -0.466872480647945 -0.550305499178082 -0.660698958438356
"19.WALKING" 0.281377500384615 -0.0131162429146154 -0.0963890473653846 0.710849301153846 0.03810151 0.130729309482692 0.0705419174807692 -0.00619884154096154 0.00432804268384615 -0.0342365757865385 -0.0578130651173077 0.0860299472480769 -0.116109424882692 -0.0445226483573077 -0.044704895025 -0.634957002846154 -0.634957002846154 -0.712200978076923 -0.667586062826923 -0.808634258461538 -0.675546054307692 -0.629761499426923 -0.714041842057692 -0.143692909376923 0.0492822543461538 0.0958018883561538 -0.709090552734615 -0.697173114865385 -0.777993510961538 0.000289018078846154 -0.147958915269231 -0.0446214323461538 -0.735147266076923 -0.756288674230769 -0.715190774230769 -0.03940370525 -0.2180265867 -0.0110433158384615 -0.672819661569231 0.0643966060576923 -0.685210008038462 0.191641375923077 -0.752098628461538 -0.0743581802615385 -0.84075981 0.163519689409615 -0.680856055534615 -0.621136450521154 -0.660560793557692 -0.975600962884615 -0.964422489230769 -0.948950440961538 -0.700938457196154 -0.680359485384615 -0.7947393025 -0.771117451211539 -0.709087949923077 -0.716745040384615 -0.775462672115385 -0.834564208653846 -0.799026732692308 -0.668397644788462 -0.668397644788462 -0.686201312596154 -0.706258289230769 -0.8387263025 -0.683605541826923 -0.641116633115385 -0.66210682 -0.719721655769231 -0.683803426057692 -0.810777925192308 -0.784768811 -0.689007846711538 -0.743657394038462 -0.717964937442308 -0.688883806076923 -0.728417980769231 -0.847342183846154
"19.WALKING_DOWNSTAIRS" 0.270725087692308 -0.0172850608676923 -0.11856994874359 0.807071205641026 -0.183865281535897 0.0954793084538462 0.0676378329487179 -0.0169344289666667 -0.0150901497923077 -0.0247240600497436 -0.0657283116410256 0.121748443505128 -0.0742870222820513 -0.0726881933948718 -0.0418404875433333 -0.528327068384615 -0.528327068384615 -0.575754432179487 -0.605012319405897 -0.740730587948718 -0.584217821420513 -0.404746595256667 -0.637684849205128 -0.121691068051282 0.0856151906794872 0.0310888740655385 -0.561060322769231 -0.466275683033333 -0.722780037435897 0.103076156512821 -0.173592034871795 -0.108798292820513 -0.614664084128205 -0.723957815717949 -0.579755472717949 -0.121521550423077 -0.150096056 0.000206608112820514 -0.502232478025641 0.15104459725641 -0.500803634512821 0.124907680833333 -0.677819215076923 -0.00830757335897436 -0.738683590410256 0.0644735175717949 -0.60489737374359 -0.420434452128205 -0.59820724674359 -0.966813968461538 -0.953860468974359 -0.918897476153846 -0.562824701820513 -0.442052920923077 -0.750197405897436 -0.69115307051282 -0.714167146410256 -0.627769543461538 -0.653630474461538 -0.793060600769231 -0.639694690923077 -0.546544865025641 -0.546544865025641 -0.505578102487179 -0.650475451076923 -0.727292967948718 -0.614526156769231 -0.467167039725641 -0.609667887889744 -0.605764754307692 -0.455240576794872 -0.77680894 -0.716552337692308 -0.712335917692308 -0.682488041025641 -0.646816557179487 -0.516142536410256 -0.69690801025641 -0.732986947692308
"19.WALKING_UPSTAIRS" 0.280112701 -0.007000576925 -0.1026515332 0.52174972575 0.2127835866675 -0.0589166285825 0.0884051211025 -0.0104423782375 -0.044518293573 -0.0308688102525 -0.0977940154715 0.108824592228 -0.10121245802 -0.0274591018725 -0.0436679662425 -0.5543722697275 -0.5543722697275 -0.62310521035 -0.606090201125 -0.6948907339 -0.616616917725 -0.547327351175 -0.6182951561475 -0.2144530432 0.0702548422425 0.049407495635 -0.64956394135 -0.6370391532 -0.7114517519 -0.132226934325 -0.23537828894675 -0.18436925085 -0.70549637 -0.614754001825 -0.64970795765 -0.0382705325325 0.018181873875 -0.0253259517 -0.5526194795775 0.09092863407575 -0.60446320928 0.127726056625 -0.65407657965 0.18072551076025 -0.6810151497 0.14455563900825 -0.613836775875 -0.527715815045 -0.574101021025 -0.966631787 -0.939159139 -0.90797582375 -0.619483942675 -0.602820236555 -0.722873028 -0.765610034 -0.6252962749 -0.674290236475 -0.7387608345 -0.6669881658 -0.7503862495 -0.552611506375 -0.552611506375 -0.6066921477 -0.663481408575 -0.681958644725 -0.6141181926 -0.54892085015 -0.5845063526895 -0.62254401435 -0.593056768705 -0.7329051405 -0.78563757325 -0.63686997025 -0.713205324 -0.625234591375 -0.611812219175 -0.7332479695 -0.706470342425
